game_id,team,plays,rushing_yards,passing_yards,total_yards,points
2023_14_JAX_CLE,CLE,71,85,307,392,31
2023_14_JAX_CLE,JAX,73,59,235,294,27
2023_14_LA_BAL,BAL,70,140,310,450,37
2023_14_LA_BAL,LA,72,129,282,411,31
2023_14_MIN_LV,LV,53,56,146,202,0
2023_14_MIN_LV,MIN,71,132,99,231,3
2023_14_NE_PIT,NE,55,81,222,303,21
2023_14_NE_PIT,PIT,65,83,182,265,18
2023_14_PHI_DAL,DAL,74,138,256,394,33
2023_14_PHI_DAL,PHI,52,106,218,324,13
2023_14_SEA_SF,SEA,55,70,254,324,16
2023_14_SEA_SF,SF,52,174,354,528,28
2023_14_TB_ATL,ATL,68,96,338,434,25
2023_14_TB_ATL,TB,67,148,142,290,29
2023_14_TEN_MIA,MIA,69,158,208,366,27
2023_14_TEN_MIA,TEN,67,84,320,404,28
2023_15_ATL_CAR,ATL,50,53,152,205,7
2023_15_ATL_CAR,CAR,60,132,154,286,9
2023_15_BAL_JAX,BAL,69,251,145,396,23
2023_15_BAL_JAX,JAX,61,75,258,333,7
2023_15_CHI_CLE,CHI,70,88,148,236,17
2023_15_CHI_CLE,CLE,67,29,348,377,20
2023_15_DAL_BUF,BUF,62,269,85,354,31
2023_15_DAL_BUF,DAL,57,89,106,195,10
2023_15_DEN_DET,DEN,61,84,204,288,17
2023_15_DEN_DET,DET,64,185,263,448,42
2023_15_HOU_TEN,HOU,72,148,192,340,19
2023_15_HOU_TEN,TEN,63,66,138,204,16
2023_15_KC_NE,KC,58,48,283,331,27
2023_15_KC_NE,NE,51,52,154,206,17
2023_15_LAC_LV,LAC,63,92,234,326,21
2023_15_LAC_LV,LV,63,124,254,378,63
2023_15_MIN_CIN,CIN,67,83,298,381,27
2023_15_MIN_CIN,MIN,67,143,281,424,24
2023_15_NYG_NO,NO,55,91,209,300,24
2023_15_NYG_NO,NYG,60,60,133,193,6
2023_15_NYJ_MIA,MIA,55,79,213,292,30
2023_15_NYJ_MIA,NYJ,55,23,80,103,0
2023_15_PHI_SEA,PHI,69,178,143,321,17
2023_15_PHI_SEA,SEA,58,102,197,299,20
2023_15_PIT_IND,IND,64,171,202,373,30
2023_15_PIT_IND,PIT,54,74,142,216,13
2023_15_SF_ARI,ARI,72,234,202,436,29
2023_15_SF_ARI,SF,51,146,262,408,45
2023_15_TB_GB,GB,57,61,261,322,20
2023_15_TB_GB,TB,58,101,353,454,34
2023_15_WAS_LA,LA,73,196,249,445,28
2023_15_WAS_LA,WAS,58,79,218,297,20
2023_16_ARI_CHI,ARI,59,93,213,306,16
2023_16_ARI_CHI,CHI,67,250,170,420,27
2023_16_BAL_SF,BAL,62,103,241,344,33
2023_16_BAL_SF,SF,68,121,308,429,19
2023_16_BUF_LAC,BUF,52,105,230,335,24
2023_16_BUF_LAC,LAC,65,98,172,270,22
2023_16_CIN_PIT,CIN,61,59,309,368,11
2023_16_CIN_PIT,PIT,58,113,284,397,34
2023_16_CLE_HOU,CLE,74,55,364,419,36
2023_16_CLE_HOU,HOU,68,72,178,250,22
2023_16_DAL_MIA,DAL,60,98,242,340,20
2023_16_DAL_MIA,MIA,62,93,284,377,22
2023_16_DET_MIN,DET,75,145,246,391,30
2023_16_DET_MIN,MIN,50,17,373,390,24
2023_16_GB_CAR,CAR,62,96,298,394,30
2023_16_GB_CAR,GB,63,162,207,369,33
2023_16_IND_ATL,ATL,63,177,229,406,29
2023_16_IND_ATL,IND,67,93,170,263,10
2023_16_JAX_TB,JAX,61,37,268,305,12
2023_16_JAX_TB,TB,70,73,265,338,30
2023_16_LV_KC,KC,74,85,223,308,14
2023_16_LV_KC,LV,48,161,48,209,20
2023_16_NE_DEN,DEN,64,83,193,276,23
2023_16_NE_DEN,NE,55,59,230,289,26
2023_16_NO_LA,LA,66,137,325,462,30
2023_16_NO_LA,NO,57,36,304,340,22
2023_16_NYG_PHI,NYG,57,106,186,292,25
2023_16_NYG_PHI,PHI,74,170,295,465,33
2023_16_SEA_TEN,SEA,59,58,215,273,20
2023_16_SEA_TEN,TEN,63,162,125,287,17
2023_16_WAS_NYJ,NYJ,85,164,217,381,30
2023_16_WAS_NYJ,WAS,58,102,143,245,28
2023_17_ARI_PHI,ARI,72,221,228,449,35
2023_17_ARI_PHI,PHI,47,91,184,275,31
2023_17_ATL_CHI,ATL,59,134,173,307,17
2023_17_ATL_CHI,CHI,72,192,240,432,37
2023_17_CAR_JAX,CAR,53,57,67,124,0
2023_17_CAR_JAX,JAX,58,159,162,321,26
2023_17_CIN_KC,CIN,71,104,159,263,17
2023_17_CIN_KC,KC,51,134,241,375,25
2023_17_DET_DAL,DAL,61,61,323,384,20
2023_17_DET_DAL,DET,64,125,295,420,19
2023_17_GB_MIN,GB,71,179,293,472,33
2023_17_GB_MIN,MIN,51,68,144,212,10
2023_17_LAC_DEN,DEN,65,103,212,315,16
2023_17_LAC_DEN,LAC,62,86,215,301,9
2023_17_LA_NYG,LA,60,106,286,392,26
2023_17_LA_NYG,NYG,66,105,284,389,25
2023_17_LV_IND,IND,52,135,215,350,23
2023_17_LV_IND,LV,74,84,286,370,20
2023_17_MIA_BAL,BAL,53,162,331,493,56
2023_17_MIA_BAL,MIA,66,154,221,375,19
2023_17_NE_BUF,BUF,66,129,154,283,27
2023_17_NE_BUF,NE,52,104,191,295,21
2023_17_NO_TB,NO,67,111,202,313,23
2023_17_NO_TB,TB,49,58,292,350,13
2023_17_NYJ_CLE,CLE,58,127,301,428,37
2023_17_NYJ_CLE,NYJ,68,107,253,360,20
2023_17_PIT_SEA,PIT,70,203,266,469,30
2023_17_PIT_SEA,SEA,49,88,281,369,23
2023_17_SF_WAS,SF,66,186,224,410,27
2023_17_SF_WAS,WAS,43,62,163,225,10
2023_17_TEN_HOU,HOU,61,111,201,312,26
2023_17_TEN_HOU,TEN,53,53,134,187,3
2023_18_ATL_NO,ATL,60,78,311,389,17
2023_18_ATL_NO,NO,66,154,246,400,48
2023_18_BUF_MIA,BUF,75,130,345,475,21
2023_18_BUF_MIA,MIA,48,108,167,275,14
2023_18_CHI_GB,CHI,46,75,117,192,9
2023_18_CHI_GB,GB,58,126,308,434,17
2023_18_CLE_CIN,CIN,61,183,145,328,31
2023_18_CLE_CIN,CLE,52,105,140,245,14
2023_18_DAL_WAS,DAL,69,131,309,440,38
2023_18_DAL_WAS,WAS,48,51,130,181,10
2023_18_DEN_LV,DEN,58,49,238,287,14
2023_18_DEN_LV,LV,63,131,230,361,27
2023_18_HOU_IND,HOU,56,60,246,306,23
2023_18_HOU_IND,IND,62,227,133,360,19
2023_18_JAX_TEN,JAX,66,82,280,362,20
2023_18_JAX_TEN,TEN,52,178,152,330,28
2023_18_KC_LAC,KC,58,124,145,269,13
2023_18_KC_LAC,LAC,80,118,235,353,12
2023_18_LA_SF,LA,61,110,149,259,21
2023_18_LA_SF,SF,57,125,175,300,20
2023_18_MIN_DET,DET,56,70,311,381,30
2023_18_MIN_DET,MIN,70,89,359,448,20
2023_18_NYJ_NE,NE,58,88,31,119,3
2023_18_NYJ_NE,NYJ,63,185,69,254,17
2023_18_PHI_NYG,NYG,66,109,306,415,27
2023_18_PHI_NYG,PHI,65,133,166,299,10
2023_18_PIT_BAL,BAL,56,107,118,225,10
2023_18_PIT_BAL,PIT,61,156,134,290,17
2023_18_SEA_ARI,ARI,69,206,260,466,20
2023_18_SEA_ARI,SEA,53,138,189,327,21
2023_18_TB_CAR,CAR,50,131,68,199,0
2023_18_TB_CAR,TB,61,115,115,230,9
2023_19_CLE_HOU,CLE,70,56,268,324,14
2023_19_CLE_HOU,HOU,41,80,280,360,45
2023_19_GB_DAL,DAL,89,123,387,510,32
2023_19_GB_DAL,GB,53,144,272,416,48
2023_19_LA_DET,DET,52,82,255,337,24
2023_19_LA_DET,LA,55,68,357,425,23
2023_19_MIA_KC,KC,75,147,262,409,26
2023_19_MIA_KC,MIA,59,76,188,264,7
2023_19_PHI_TB,PHI,53,42,234,276,9
2023_19_PHI_TB,TB,69,119,307,426,32
2023_19_PIT_BUF,BUF,65,182,189,371,31
2023_19_PIT_BUF,PIT,62,106,218,324,17
2023_20_GB_SF,GB,61,137,194,331,21
2023_20_GB_SF,SF,62,112,245,357,24
2023_20_HOU_BAL,BAL,67,229,123,352,34
2023_20_HOU_BAL,HOU,46,39,175,214,10
2023_20_KC_BUF,BUF,78,182,186,368,24
2023_20_KC_BUF,KC,43,152,215,367,27
2023_20_TB_DET,DET,67,118,277,395,31
2023_20_TB_DET,TB,60,89,319,408,23
2023_21_DET_SF,DET,72,182,260,442,31
2023_21_DET_SF,SF,64,159,258,417,34
2023_21_KC_BAL,BAL,56,82,255,337,10
2023_21_KC_BAL,KC,70,92,230,322,17
2023_22_SF_KC,KC,79,130,325,455,25
2023_22_SF_KC,SF,70,111,272,383,22
2024_01_ARI_BUF,ARI,59,125,146,271,28
2024_01_ARI_BUF,BUF,57,131,222,353,34
2024_01_BAL_KC,BAL,74,185,267,452,20
2024_01_BAL_KC,KC,49,73,281,354,27
2024_01_CAR_NO,CAR,55,58,135,193,10
2024_01_CAR_NO,NO,62,180,199,379,47
2024_01_DAL_CLE,CLE,70,93,137,230,17
2024_01_DAL_CLE,DAL,59,103,163,266,33
2024_01_DEN_SEA,DEN,69,99,132,231,20
2024_01_DEN_SEA,SEA,57,150,158,308,26
2024_01_GB_PHI,GB,58,163,251,414,29
2024_01_GB_PHI,PHI,73,144,266,410,34
2024_01_HOU_IND,HOU,74,215,204,419,29
2024_01_HOU_IND,IND,43,104,199,303,27
2024_01_JAX_MIA,JAX,50,128,139,267,17
2024_01_JAX_MIA,MIA,65,81,319,400,20
2024_01_LA_DET,DET,61,163,200,363,26
2024_01_LA_DET,LA,74,83,304,387,20
2024_01_LV_LAC,LAC,51,178,140,318,22
2024_01_LV_LAC,LV,59,71,225,296,10
2024_01_MIN_NYG,MIN,50,112,201,313,28
2024_01_MIN_NYG,NYG,68,74,166,240,6
2024_01_NE_CIN,CIN,48,70,154,224,10
2024_01_NE_CIN,NE,61,172,120,292,16
2024_01_NYJ_SF,NYJ,48,69,198,267,19
2024_01_NYJ_SF,SF,69,181,221,402,32
2024_01_PIT_ATL,ATL,49,89,137,226,10
2024_01_PIT_ATL,PIT,66,137,133,270,18
2024_01_TEN_CHI,CHI,51,86,64,150,24
2024_01_TEN_CHI,TEN,61,140,104,244,17
2024_01_WAS_TB,TB,59,114,280,394,37
2024_01_WAS_TB,WAS,55,140,161,301,20
2024_02_ATL_PHI,ATL,56,154,233,387,22
2024_02_ATL_PHI,PHI,67,187,179,366,21
2024_02_BUF_MIA,BUF,42,111,139,250,31
2024_02_BUF_MIA,MIA,75,139,212,351,10
2024_02_CHI_HOU,CHI,66,71,134,205,13
2024_02_CHI_HOU,HOU,60,76,235,311,19
2024_02_CIN_KC,CIN,61,74,246,320,25
2024_02_CIN_KC,KC,59,149,137,286,26
2024_02_CLE_JAX,CLE,65,125,172,297,18
2024_02_CLE_JAX,JAX,54,127,196,323,13
2024_02_IND_GB,GB,67,261,122,383,16
2024_02_IND_GB,IND,52,140,198,338,10
2024_02_LAC_CAR,CAR,46,90,69,159,3
2024_02_LAC_CAR,LAC,62,223,130,353,26
2024_02_LA_ARI,ARI,62,231,258,489,41
2024_02_LA_ARI,LA,52,53,192,245,10
2024_02_LV_BAL,BAL,61,126,232,358,23
2024_02_LV_BAL,LV,59,28,233,261,26
2024_02_NO_DAL,DAL,65,68,285,353,19
2024_02_NO_DAL,NO,53,193,242,435,44
2024_02_NYG_WAS,NYG,51,129,175,304,18
2024_02_NYG_WAS,WAS,67,217,210,427,21
2024_02_NYJ_TEN,NYJ,55,102,164,266,24
2024_02_NYJ_TEN,TEN,60,130,170,300,17
2024_02_PIT_DEN,DEN,56,64,231,295,6
2024_02_PIT_DEN,PIT,58,141,110,251,13
2024_02_SEA_NE,NE,66,185,125,310,20
2024_02_SEA_NE,SEA,64,47,312,359,23
2024_02_SF_MIN,MIN,51,148,257,405,23
2024_02_SF_MIN,SF,67,102,294,396,17
2024_02_TB_DET,DET,82,139,324,463,16
2024_02_TB_DET,TB,46,71,146,217,20
2024_03_BAL_DAL,BAL,58,276,182,458,28
2024_03_BAL_DAL,DAL,70,51,361,412,25
2024_03_CAR_LV,CAR,68,133,306,439,36
2024_03_CAR_LV,LV,59,55,276,331,22
2024_03_CHI_IND,CHI,83,63,332,395,16
2024_03_CHI_IND,IND,51,154,156,310,21
2024_03_DEN_TB,DEN,63,138,216,354,26
2024_03_DEN_TB,TB,56,91,132,223,7
2024_03_DET_ARI,ARI,53,77,200,277,13
2024_03_DET_ARI,DET,66,189,186,375,20
2024_03_GB_TEN,GB,59,188,190,378,30
2024_03_GB_TEN,TEN,53,33,204,237,14
2024_03_HOU_MIN,HOU,62,38,258,296,7
2024_03_HOU_MIN,MIN,59,118,156,274,34
2024_03_JAX_BUF,BUF,59,123,266,389,47
2024_03_JAX_BUF,JAX,68,92,147,239,10
2024_03_KC_ATL,ATL,55,83,229,312,17
2024_03_KC_ATL,KC,69,141,217,358,22
2024_03_LAC_PIT,LAC,45,61,105,166,10
2024_03_LAC_PIT,PIT,63,116,232,348,20
2024_03_MIA_SEA,MIA,56,65,140,205,3
2024_03_MIA_SEA,SEA,58,102,270,372,24
2024_03_NE_NYJ,NE,48,78,61,139,3
2024_03_NE_NYJ,NYJ,70,133,267,400,24
2024_03_NYG_CLE,CLE,62,70,148,218,15
2024_03_NYG_CLE,NYG,66,116,228,344,21
2024_03_PHI_NO,NO,54,90,130,220,12
2024_03_PHI_NO,PHI,64,176,288,464,15
2024_03_SF_LA,LA,55,98,198,296,27
2024_03_SF_LA,SF,65,137,288,425,24
2024_03_WAS_CIN,CIN,60,124,312,436,33
2024_03_WAS_CIN,WAS,55,110,248,358,38
2024_04_BUF_BAL,BAL,54,271,156,427,35
2024_04_BUF_BAL,BUF,57,81,155,236,10
2024_04_CIN_CAR,CAR,69,156,220,376,24
2024_04_CIN_CAR,CIN,62,141,232,373,34
2024_04_CLE_LV,CLE,57,92,149,241,16
2024_04_CLE_LV,LV,53,154,116,270,20
2024_04_DAL_NYG,DAL,50,81,213,294,20
2024_04_DAL_NYG,NYG,64,27,277,304,15
2024_04_DEN_NYJ,DEN,54,130,60,190,10
2024_04_DEN_NYJ,NYJ,70,64,184,248,9
2024_04_JAX_HOU,HOU,68,101,334,435,24
2024_04_JAX_HOU,JAX,57,159,155,314,20
2024_04_KC_LAC,KC,55,104,228,332,17
2024_04_KC_LAC,LAC,53,55,169,224,10
2024_04_LA_CHI,CHI,52,133,133,266,24
2024_04_LA_CHI,LA,57,120,203,323,18
2024_04_MIN_GB,GB,74,86,379,465,29
2024_04_MIN_GB,MIN,61,123,254,377,31
2024_04_NE_SF,NE,62,73,140,213,13
2024_04_NE_SF,SF,59,149,283,432,30
2024_04_NO_ATL,ATL,51,88,227,315,26
2024_04_NO_ATL,NO,70,131,235,366,24
2024_04_PHI_TB,PHI,55,114,114,228,16
2024_04_PHI_TB,TB,73,112,334,446,33
2024_04_PIT_IND,IND,63,134,225,359,27
2024_04_PIT_IND,PIT,67,122,282,404,24
2024_04_SEA_DET,DET,48,118,273,391,42
2024_04_SEA_DET,SEA,78,133,383,516,29
2024_04_TEN_MIA,MIA,54,106,78,184,12
2024_04_TEN_MIA,TEN,61,142,102,244,31
2024_04_WAS_ARI,ARI,58,181,115,296,14
2024_04_WAS_ARI,WAS,67,216,233,449,42
2024_05_ARI_SF,ARI,55,172,189,361,24
2024_05_ARI_SF,SF,63,153,231,384,23
2024_05_BAL_CIN,BAL,76,176,345,521,41
2024_05_BAL_CIN,CIN,65,71,371,442,38
2024_05_BUF_HOU,BUF,59,150,126,276,20
2024_05_BUF_HOU,HOU,67,94,331,425,23
2024_05_CAR_CHI,CAR,58,120,172,292,10
2024_05_CAR_CHI,CHI,66,132,296,428,36
2024_05_CLE_WAS,CLE,59,104,108,212,13
2024_05_CLE_WAS,WAS,65,215,219,434,34
2024_05_DAL_PIT,DAL,75,109,336,445,20
2024_05_DAL_PIT,PIT,57,92,134,226,17
2024_05_GB_LA,GB,56,128,202,330,24
2024_05_GB_LA,LA,76,134,236,370,19
2024_05_IND_JAX,IND,68,100,348,448,34
2024_05_IND_JAX,JAX,57,126,371,497,37
2024_05_LV_DEN,DEN,54,113,180,293,34
2024_05_LV_DEN,LV,65,115,215,330,18
2024_05_MIA_NE,MIA,75,193,179,372,15
2024_05_MIA_NE,NE,54,151,148,299,10
2024_05_NO_KC,KC,77,142,321,463,26
2024_05_NO_KC,NO,51,46,174,220,13
2024_05_NYG_SEA,NYG,69,177,245,422,29
2024_05_NYG_SEA,SEA,58,102,231,333,20
2024_05_NYJ_MIN,MIN,64,84,171,255,23
2024_05_NYJ_MIN,NYJ,71,36,218,254,17
2024_05_TB_ATL,ATL,79,73,477,550,36
2024_05_TB_ATL,TB,50,161,173,334,30
2024_06_ARI_GB,ARI,55,89,214,303,13
2024_06_ARI_GB,GB,68,181,258,439,34
2024_06_ATL_CAR,ATL,64,203,225,428,38
2024_06_ATL_CAR,CAR,62,114,221,335,20
2024_06_BUF_NYJ,BUF,57,152,210,362,23
2024_06_BUF_NYJ,NYJ,59,121,272,393,20
2024_06_CIN_NYG,CIN,50,123,183,306,17
2024_06_CIN_NYG,NYG,71,120,190,310,7
2024_06_CLE_PHI,CLE,53,100,144,244,16
2024_06_CLE_PHI,PHI,58,120,256,376,20
2024_06_DET_DAL,DAL,65,53,198,251,9
2024_06_DET_DAL,DET,64,186,308,494,47
2024_06_HOU_NE,HOU,61,193,176,369,41
2024_06_HOU_NE,NE,63,82,209,291,21
2024_06_IND_TEN,IND,66,80,189,269,20
2024_06_IND_TEN,TEN,55,146,95,241,17
2024_06_JAX_CHI,CHI,58,155,221,376,35
2024_06_JAX_CHI,JAX,59,69,210,279,16
2024_06_LAC_DEN,DEN,53,110,206,316,16
2024_06_LAC_DEN,LAC,72,131,222,353,23
2024_06_PIT_LV,LV,60,57,218,275,13
2024_06_PIT_LV,PIT,60,185,110,295,32
2024_06_SF_SEA,SEA,72,52,306,358,24
2024_06_SF_SEA,SF,60,229,255,484,36
2024_06_TB_NO,NO,66,81,222,303,27
2024_06_TB_NO,TB,72,277,317,594,51
2024_06_WAS_BAL,BAL,63,178,308,486,30
2024_06_WAS_BAL,WAS,56,52,253,305,23
2024_07_BAL_TB,BAL,54,244,264,508,41
2024_07_BAL_TB,TB,77,126,356,482,31
2024_07_CAR_WAS,CAR,42,96,85,181,7
2024_07_CAR_WAS,WAS,61,217,207,424,40
2024_07_CIN_CLE,CIN,50,62,164,226,21
2024_07_CIN_CLE,CLE,76,79,259,338,14
2024_07_DEN_NO,DEN,59,227,164,391,33
2024_07_DEN_NO,NO,65,98,174,272,10
2024_07_DET_MIN,DET,54,148,247,395,31
2024_07_DET_MIN,MIN,52,139,244,383,29
2024_07_HOU_GB,GB,56,82,195,277,24
2024_07_HOU_GB,HOU,57,143,55,198,22
2024_07_KC_SF,KC,66,186,145,331,28
2024_07_KC_SF,SF,56,101,209,310,18
2024_07_LAC_ARI,ARI,53,184,145,329,17
2024_07_LAC_ARI,LAC,63,59,336,395,15
2024_07_LV_LA,LA,50,117,144,261,20
2024_07_LV_LA,LV,75,122,195,317,15
2024_07_MIA_IND,IND,60,156,129,285,16
2024_07_MIA_IND,MIA,67,188,149,337,10
2024_07_NE_JAX,JAX,59,171,193,364,32
2024_07_NE_JAX,NE,54,38,257,295,16
2024_07_NYJ_PIT,NYJ,55,54,269,323,15
2024_07_NYJ_PIT,PIT,66,149,260,409,37
2024_07_PHI_NYG,NYG,54,76,43,119,3
2024_07_PHI_NYG,PHI,64,270,70,340,28
2024_07_SEA_ATL,ATL,70,156,214,370,14
2024_07_SEA_ATL,SEA,56,103,236,339,34
2024_07_TEN_BUF,BUF,54,74,315,389,34
2024_07_TEN_BUF,TEN,66,89,200,289,10
2024_08_ARI_MIA,ARI,61,83,307,390,28
2024_08_ARI_MIA,MIA,64,150,227,377,27
2024_08_ATL_TB,ATL,60,129,265,394,31
2024_08_ATL_TB,TB,70,103,330,433,26
2024_08_BAL_CLE,BAL,60,124,263,387,24
2024_08_BAL_CLE,CLE,66,80,321,401,29
2024_08_BUF_SEA,BUF,66,167,281,448,31
2024_08_BUF_SEA,SEA,46,33,201,234,10
2024_08_CAR_DEN,CAR,60,69,215,284,14
2024_08_CAR_DEN,DEN,71,104,298,402,28
2024_08_CHI_WAS,CHI,60,202,105,307,15
2024_08_CHI_WAS,WAS,72,168,313,481,18
2024_08_DAL_SF,DAL,58,57,236,293,24
2024_08_DAL_SF,SF,63,224,246,470,30
2024_08_GB_JAX,GB,64,173,252,425,30
2024_08_GB_JAX,JAX,56,91,299,390,27
2024_08_IND_HOU,HOU,68,96,267,363,23
2024_08_IND_HOU,IND,61,164,140,304,20
2024_08_KC_LV,KC,64,85,252,337,27
2024_08_KC_LV,LV,53,34,195,229,20
2024_08_MIN_LA,LA,63,111,279,390,30
2024_08_MIN_LA,MIN,49,65,212,277,20
2024_08_NO_LAC,LAC,63,123,256,379,26
2024_08_NO_LAC,NO,68,117,249,366,8
2024_08_NYG_PIT,NYG,67,157,237,394,18
2024_08_NYG_PIT,PIT,61,168,259,427,26
2024_08_NYJ_NE,NE,63,112,136,248,25
2024_08_NYJ_NE,NYJ,57,112,224,336,22
2024_08_PHI_CIN,CIN,57,59,222,281,17
2024_08_PHI_CIN,PHI,59,161,236,397,37
2024_08_TEN_DET,DET,47,164,61,225,52
2024_08_TEN_DET,TEN,71,158,258,416,14
2024_09_CHI_ARI,ARI,57,213,137,350,29
2024_09_CHI_ARI,CHI,69,70,172,242,9
2024_09_DAL_ATL,ATL,53,111,210,321,27
2024_09_DAL_ATL,DAL,73,137,241,378,21
2024_09_DEN_BAL,BAL,53,128,269,397,41
2024_09_DEN_BAL,DEN,67,123,197,320,10
2024_09_DET_GB,DET,52,126,137,263,24
2024_09_DET_GB,GB,62,138,273,411,14
2024_09_HOU_NYJ,HOU,74,188,135,323,13
2024_09_HOU_NYJ,NYJ,54,101,193,294,21
2024_09_IND_MIN,IND,48,69,159,228,13
2024_09_IND_MIN,MIN,70,134,282,416,21
2024_09_JAX_PHI,JAX,50,61,155,216,23
2024_09_JAX_PHI,PHI,70,239,210,449,28
2024_09_LAC_CLE,CLE,76,79,213,292,10
2024_09_LAC_CLE,LAC,54,98,246,344,27
2024_09_LA_SEA,LA,68,68,298,366,26
2024_09_LA_SEA,SEA,73,108,317,425,20
2024_09_LV_CIN,CIN,69,132,243,375,41
2024_09_LV_CIN,LV,59,60,157,217,24
2024_09_MIA_BUF,BUF,58,94,231,325,30
2024_09_MIA_BUF,MIA,59,150,224,374,27
2024_09_NE_TEN,NE,64,110,185,295,17
2024_09_NE_TEN,TEN,73,167,233,400,20
2024_09_NO_CAR,CAR,48,83,166,249,23
2024_09_NO_CAR,NO,74,197,230,427,22
2024_09_TB_KC,KC,83,124,260,384,30
2024_09_TB_KC,TB,52,95,189,284,24
2024_09_WAS_NYG,NYG,59,164,162,326,22
2024_09_WAS_NYG,WAS,57,151,209,360,27
2024_10_ATL_NO,ATL,73,181,287,468,17
2024_10_ATL_NO,NO,51,97,269,366,20
2024_10_BUF_IND,BUF,69,136,280,416,30
2024_10_BUF_IND,IND,61,121,240,361,20
2024_10_CIN_BAL,BAL,57,100,290,390,35
2024_10_CIN_BAL,CIN,75,49,421,470,34
2024_10_DEN_KC,DEN,55,78,182,260,14
2024_10_DEN_KC,KC,65,57,243,300,16
2024_10_DET_HOU,DET,62,105,240,345,26
2024_10_DET_HOU,HOU,65,56,192,248,23
2024_10_MIA_LA,LA,67,70,257,327,15
2024_10_MIA_LA,MIA,52,68,171,239,23
2024_10_MIN_JAX,JAX,43,56,87,143,7
2024_10_MIN_JAX,MIN,80,170,233,403,12
2024_10_NE_CHI,CHI,59,73,69,142,3
2024_10_NE_CHI,NE,60,145,184,329,19
2024_10_NYG_CAR,CAR,58,188,118,306,20
2024_10_NYG_CAR,NYG,71,168,175,343,17
2024_10_NYJ_ARI,ARI,56,148,259,407,31
2024_10_NYJ_ARI,NYJ,55,79,128,207,6
2024_10_PHI_DAL,DAL,56,97,49,146,6
2024_10_PHI_DAL,PHI,64,188,161,349,34
2024_10_PIT_WAS,PIT,72,143,172,315,28
2024_10_PIT_WAS,WAS,59,60,182,242,27
2024_10_SF_TB,SF,59,76,338,414,23
2024_10_SF_TB,TB,58,110,105,215,20
2024_10_TEN_LAC,LAC,55,147,164,311,27
2024_10_TEN_LAC,TEN,51,132,157,289,17
2024_11_ATL_DEN,ATL,55,50,176,226,6
2024_11_ATL_DEN,DEN,60,105,295,400,38
2024_11_BAL_PIT,BAL,53,125,205,330,16
2024_11_BAL_PIT,PIT,72,124,181,305,18
2024_11_CIN_LAC,CIN,78,110,342,452,27
2024_11_CIN_LAC,LAC,62,155,280,435,34
2024_11_CLE_NO,CLE,69,66,377,443,14
2024_11_CLE_NO,NO,56,216,259,475,35
2024_11_GB_CHI,CHI,68,179,212,391,19
2024_11_GB_CHI,GB,42,107,260,367,20
2024_11_HOU_DAL,DAL,79,64,324,388,10
2024_11_HOU_DAL,HOU,60,141,250,391,34
2024_11_IND_NYJ,IND,67,91,241,332,28
2024_11_IND_NYJ,NYJ,52,91,162,253,27
2024_11_JAX_DET,DET,74,198,449,647,52
2024_11_JAX_DET,JAX,47,41,129,170,6
2024_11_KC_BUF,BUF,69,106,262,368,30
2024_11_KC_BUF,KC,52,78,181,259,21
2024_11_LA_NE,LA,48,110,295,405,28
2024_11_LA_NE,NE,72,125,257,382,22
2024_11_LV_MIA,LV,62,60,268,328,19
2024_11_LV_MIA,MIA,63,82,271,353,34
2024_11_MIN_TEN,MIN,66,83,236,319,23
2024_11_MIN_TEN,TEN,55,33,261,294,13
2024_11_SEA_SF,SEA,59,94,195,289,20
2024_11_SEA_SF,SF,57,131,146,277,17
2024_11_WAS_PHI,PHI,69,229,206,435,26
2024_11_WAS_PHI,WAS,63,93,171,264,18
2024_12_ARI_SEA,ARI,56,49,249,298,6
2024_12_ARI_SEA,SEA,59,67,220,287,16
2024_12_BAL_LAC,BAL,58,214,177,391,30
2024_12_BAL_LAC,LAC,60,83,202,285,23
2024_12_DAL_WAS,DAL,61,91,241,332,34
2024_12_DAL_WAS,WAS,66,145,267,412,26
2024_12_DEN_LV,DEN,65,63,262,325,29
2024_12_DEN_LV,LV,73,69,300,369,19
2024_12_DET_IND,DET,71,138,253,391,24
2024_12_DET_IND,IND,48,98,172,270,6
2024_12_KC_CAR,CAR,58,85,249,334,27
2024_12_KC_CAR,KC,68,165,226,391,30
2024_12_MIN_CHI,CHI,72,78,320,398,27
2024_12_MIN_CHI,MIN,65,124,328,452,30
2024_12_NE_MIA,MIA,63,67,308,375,34
2024_12_NE_MIA,NE,62,87,183,270,15
2024_12_PHI_LA,LA,59,92,198,290,20
2024_12_PHI_LA,PHI,66,316,167,483,37
2024_12_PIT_CLE,CLE,55,85,219,304,24
2024_12_PIT_CLE,PIT,67,120,248,368,19
2024_12_SF_GB,GB,67,169,156,325,38
2024_12_SF_GB,SF,46,45,197,242,10
2024_12_TB_NYG,NYG,55,77,169,246,7
2024_12_TB_NYG,TB,62,157,294,451,30
2024_12_TEN_HOU,HOU,54,40,220,260,27
2024_12_TEN_HOU,TEN,64,134,237,371,32
2024_13_ARI_MIN,ARI,76,154,252,406,22
2024_13_ARI_MIN,MIN,50,69,205,274,23
2024_13_CHI_DET,CHI,58,78,223,301,20
2024_13_CHI_DET,DET,69,194,211,405,23
2024_13_CLE_DEN,CLE,84,77,475,552,32
2024_13_CLE_DEN,DEN,59,108,294,402,41
2024_13_HOU_JAX,HOU,58,110,218,328,23
